tpsf_id,text_units_list,no_text_units
59,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEC-PIN,11
60,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEC-PIN,11
61,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEC-PIN,11
62,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEC-PIN,11
63,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-PIN,11
64,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
65,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
66,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
67,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
68,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
69,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
70,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
71,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
72,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
73,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
74,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
75,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
76,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
77,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
78,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
79,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
80,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
81,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,13
82,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
83,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
84,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
85,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
86,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
87,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
88,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
89,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
90,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN,16
91,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
92,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
93,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
94,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
95,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
96,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
97,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
98,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
99,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
100,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
101,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
102,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
103,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
104,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
105,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,15
106,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,17
107,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,17
108,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,17
109,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,17
110,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,17
111,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,18
112,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,18
113,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,18
114,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,18
115,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,18
116,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,18
117,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,18
118,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,18
119,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,18
120,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,18
121,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,18
122,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
123,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
124,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
125,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
126,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
127,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
128,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
129,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
130,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
131,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
132,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
133,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
134,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
135,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
136,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
137,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN,21
138,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN,21
139,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN,21
140,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN,21
141,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN,21
142,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
143,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
144,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
145,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
146,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
147,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
148,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,20
149,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,23
150,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,23
151,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,23
152,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,23
153,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,23
154,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,23
155,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,23
156,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,23
157,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-PIN,23
158,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,23
159,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,23
160,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,23
161,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,23
162,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEC-PIN,23
163,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
164,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
165,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
166,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
167,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
168,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
169,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
170,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
171,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
172,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
173,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
174,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
175,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
176,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
177,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
178,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
179,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
180,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
181,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
182,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEC-PIN,25
183,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEC-PIN,27
184,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEC-PIN,27
185,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEC-PIN,27
186,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEC-PIN,27
187,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,29
188,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,29
189,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,29
190,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,29
191,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,29
192,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,29
193,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,29
194,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,29
195,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,29
196,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,29
197,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,29
198,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,29
199,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
200,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
201,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
202,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
